"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","raw_resp"
"mturkddm_lexical","mturkddm_lexical_1","griwth","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","griwth","nonword","valid word",0,"key 1"
"mturkddm_lexical","mturkddm_lexical_1","griwth","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","griwth","nonword","nonword",1,"key 2"
"mturkddm_lexical","mturkddm_lexical_1","griy","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","griy","nonword","valid word",0,"key 1"
"mturkddm_lexical","mturkddm_lexical_1","griy","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","griy","nonword","nonword",1,"key 2"
"mturkddm_lexical","mturkddm_lexical_3","groan","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","groan","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_3","groan","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","groan","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_2","groin","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","groin","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_2","groin","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","groin","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_1","groitur","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","groitur","nonword","valid word",0,"key 1"
"mturkddm_lexical","mturkddm_lexical_1","groitur","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","groitur","nonword","nonword",1,"key 2"
"mturkddm_lexical","mturkddm_lexical_1","ground","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","ground","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_1","ground","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","ground","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_1","group","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","group","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_1","group","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","group","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_2","growl","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","growl","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_2","growl","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","growl","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_1","growth","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","growth","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_1","growth","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","growth","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_2","gruff","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","gruff","valid word","valid word",1,"key 1"
